time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0444540702779,0.261946940707,11.7827336215,0.117160296458,6.25620051854,0.0,-0.0163556595338,0.7012702443,2.47891334084,0.0187604702262,-0.128168979699,0.0,428.0570032478553,427.90815030788286,429.5340929294525,428.5756659362372
1.3800000000000008,-0.044725234211,0.306946682569,11.9386462657,0.118895473121,6.24850214313,0.0,0.00824746573114,0.798843131471,2.7175549202,0.0261967159035,-0.130043329952,0.0,486.6783422574856,486.52443676622124,486.1239088558422,486.6807531931661
1.4400000000000008,-0.0434156006731,0.357690802744,12.1075679306,0.121547500143,6.24954759327,0.0,0.0352268806335,0.892876672926,2.91261999841,0.0135481841133,-0.163851118802,0.0,475.6701282263756,473.0567373567769,476.17615602159736,475.20758243446556
1.5000000000000009,-0.0404068289825,0.414334477486,12.2897945492,0.124745430546,6.24012914378,0.0,0.0662051651286,0.995517711981,3.16081364325,0.0293082258869,-0.172190623508,0.0,491.9533318245425,491.31180816550165,491.0220734480505,492.1897761997233
1.560000000000001,-0.0354683487205,0.476751989663,12.4832575518,0.126842024281,6.23185551702,0.0,0.099291212512,1.08522476856,3.28748637494,0.021626421518,-0.157631675661,0.0,457.11469550983054,458.2475575229811,456.9824739448854,456.3698631393682
1.620000000000001,-0.0282094544771,0.544989939826,12.687156958,0.136699491377,6.22254081915,0.0,0.143761987544,1.19040481519,3.50822669484,0.0524984753771,-0.154516836102,0.0,486.2967644439377,486.509140869429,485.09396192035786,487.40709068901225
1.680000000000001,-0.0180936683691,0.619672704095,12.9037204185,0.140041890377,6.21423464622,0.0,0.194352933693,1.29929366351,3.70973751256,0.0463444556997,-0.166544837598,0.0,482.85312961453536,481.9231367284519,482.9278487228137,482.46480907906727
1.740000000000001,-0.00460501124148,0.701220526795,13.1341751231,0.14363071785,6.20439773151,0.0,0.256453591458,1.41923717731,3.97097458727,0.0550648640954,-0.163258655959,0.0,501.68662075744146,501.9024772338811,500.593459415578,501.22885577404537
1.8000000000000012,0.0121619761811,0.788835603701,13.3718414558,0.150122590704,6.19893271646,0.0,0.302929403651,1.50180448515,3.95111336069,0.0342687163001,-0.141632028621,0.0,417.4530328873177,419.31141731383434,416.4672166016706,414.6457120294975
1.8600000000000012,0.0320210305102,0.881888271687,13.6105931797,0.164855040257,6.19042685005,0.0,0.359832359207,1.60125101186,4.00668198998,0.0720889600121,-0.142133761867,0.0,441.35753208924706,441.29723672632286,441.68846503909236,444.79832374521766
1.9200000000000013,0.05555129294,0.981316004631,13.8535679619,0.170985301043,6.1819138447,0.0,0.425331381189,1.71349486083,4.09188277743,0.0856543913306,-0.141533395881,0.0,453.00864990811334,453.03858456598147,452.2817464318072,453.377615778748
1.9800000000000013,0.0830371609976,1.08734877836,14.1001986236,0.177506866704,6.17348953878,0.0,0.491631180771,1.82143697186,4.12870584234,0.097388955596,-0.139641436747,0.0,438.94706206904726,439.0853252272016,437.99542794344774,438.9771926654352
2.0400000000000014,0.114779276722,1.20020174603,14.3501892651,0.18828515425,6.16921598107,0.0,0.566792395444,1.94125370012,4.20365220723,0.120552915111,-0.163069271767,0.0,452.5042575610761,450.5940770570439,451.47996259693105,453.3546945783091
2.1000000000000014,0.151108041261,1.3204344423,14.604359799,0.207127526704,6.15954024947,0.0,0.645058930633,2.06824064485,4.26776914144,0.0820086195509,-0.168072158437,0.0,450.1433392291404,449.71272108022947,452.01951956357243,448.91245686319917
2.1600000000000015,0.192775874756,1.44936668847,14.8657616626,0.220413690106,6.14945149921,0.0,0.74491185644,2.23078557465,4.44421827736,0.0491014363946,-0.170228376827,0.0,487.3319187528508,487.1461620771968,487.3325801454065,484.8698682834989
2.2200000000000015,0.2399768731,1.58718929664,15.1326917089,0.225669220484,6.13923671787,0.0,0.82934432829,2.36365234782,4.45299444275,0.0312106707564,-0.1725755153,0.0,437.7836874342221,437.55975856715247,436.8778980455588,435.38450319840547
2.2800000000000016,0.293147677843,1.73416517894,15.4049593485,0.227534223289,6.13204521631,0.0,0.943674652019,2.53544869703,4.62151129144,0.0307343022566,-0.19329608526,0.0,488.6746735268485,487.0994528935633,488.01565996080103,487.9803331352215
2.3400000000000016,0.352845454942,1.89075535955,15.6841423513,0.233340895354,6.12597458416,0.0,1.04678869177,2.68460567793,4.68385315416,0.00769494047887,-0.168715592978,0.0,456.47374288747494,458.3992220045826,458.71708102350823,456.88366477878316
2.4000000000000017,0.418596404866,2.05599236173,15.9654166987,0.23538422324,6.11679036454,0.0,1.14570279659,2.82329332308,4.69153758685,0.0203237334436,-0.159235480117,0.0,440.99161219581026,441.7477575650762,440.94583563011685,441.987934939119
2.4600000000000017,0.491069920721,2.23054254605,16.2511026935,0.24237103166,6.12437395293,0.0,1.2690140652,2.99552091975,4.83040146862,0.0454584980081,-0.205801455586,0.0,486.07771522270633,482.54805387584605,482.0695721434878,483.9655787446277
2.520000000000002,0.570110878014,2.41447370322,16.5407186147,0.246933322834,6.11516986047,0.0,1.36646686797,3.13575133648,4.82300040383,0.0293715725563,-0.187542025928,0.0,438.28872590362556,439.7644020194229,440.67146882876017,439.34030241112896
2.580000000000002,0.655412716805,2.60725966183,16.8314137144,0.24881996898,6.11314843473,0.0,1.47705293672,3.29039571483,4.8663029808,0.0322164978797,-0.155438965082,0.0,455.2775864515039,457.8101563457266,457.280341267798,457.5072191365668
2.640000000000002,0.747161765412,2.80900926697,17.1234003681,0.250817200717,6.10844684408,0.0,1.58158208173,3.43457362236,4.86622164517,0.0340411372955,-0.180228435512,0.0,444.64279239297764,442.5811941794452,444.338366327305,444.48836524264783
2.700000000000002,0.845069462711,3.01913856198,17.4142223539,0.256450250319,6.10038939713,0.0,1.68265840929,3.57001865739,4.82749380106,0.0536329935786,-0.163203431641,0.0,430.98688047668253,432.3934458259569,431.4932948941301,433.1453525710026
2.760000000000002,0.949115233274,3.23737565485,17.7023545355,0.261615328458,6.09132069211,0.0,1.78623665717,3.70478840042,4.77660338061,0.0677653809025,-0.173799368589,0.0,429.04034501169474,428.11184730073023,428.15461637350415,429.3580577472587
